track,optimizer,perturbation_type,severity,seed,epoch,train_loss,validation_loss,validation_accuracy,validation_macro_f1
baseline,Adam,feature_noise,0.3,42,82,0.03628760203719139,1.4499620199203491,0.554,0.536164066582504
baseline,Adam,feature_noise,0.3,42,83,0.023519570007920265,1.4485678672790527,0.554,0.5363086654848669
baseline,Adam,feature_noise,0.3,42,84,0.014447561465203762,1.4475029706954956,0.556,0.539169518243006
baseline,Adam,feature_noise,0.3,42,85,0.03770521283149719,1.4461050033569336,0.554,0.5382328025331018
baseline,Adam,feature_noise,0.3,42,86,0.013445264659821987,1.4449864625930786,0.552,0.5366428773844827
baseline,Adam,feature_noise,0.3,42,87,0.018304266035556793,1.4440382719039917,0.55,0.5352839339089831
baseline,Adam,feature_noise,0.3,42,88,0.01426590047776699,1.4429914951324463,0.55,0.535703569070149
baseline,Adam,feature_noise,0.3,42,89,0.031092755496501923,1.4423151016235352,0.548,0.5342049690687086
baseline,Adam,feature_noise,0.3,42,90,0.029110148549079895,1.4416232109069824,0.548,0.534438090254426
baseline,Adam,feature_noise,0.3,42,91,0.02118060179054737,1.4414160251617432,0.552,0.5381867558478174
baseline,Adam,feature_noise,0.3,42,92,0.0428413562476635,1.4417535066604614,0.552,0.5400103817714639
baseline,Adam,feature_noise,0.3,42,93,0.025820424780249596,1.4419965744018555,0.552,0.5399527207519028
baseline,Adam,feature_noise,0.3,42,94,0.01953674666583538,1.4422317743301392,0.552,0.5399527207519028
baseline,Adam,feature_noise,0.3,42,95,0.03675873950123787,1.4423822164535522,0.55,0.53858132464988
baseline,Adam,feature_noise,0.3,42,96,0.031509269028902054,1.4422099590301514,0.548,0.5373626253905536
baseline,Adam,feature_noise,0.3,42,97,0.009622386656701565,1.442177176475525,0.546,0.5354762034346586
baseline,Adam,feature_noise,0.3,42,98,0.017527632415294647,1.4423435926437378,0.544,0.5342839120785466
baseline,Adam,feature_noise,0.3,42,99,0.02490755170583725,1.44288170337677,0.546,0.5367696243184575
baseline,Adam,feature_noise,0.3,42,100,0.0661596730351448,1.4438376426696777,0.546,0.5366753434223475
baseline,Adam,feature_noise,0.3,42,101,0.028937462717294693,1.444146752357483,0.544,0.533169547908307
baseline,Adam,feature_noise,0.3,42,102,0.026010464876890182,1.444215178489685,0.544,0.5310857709185159
baseline,Adam,feature_noise,0.3,42,103,0.011701175943017006,1.4438968896865845,0.544,0.5303920286126994
baseline,Adam,feature_noise,0.3,42,104,0.02677828073501587,1.4430588483810425,0.544,0.5305971952681577
baseline,Adam,feature_noise,0.3,42,105,0.03924860805273056,1.4411324262619019,0.546,0.5343500070656724
baseline,Adam,feature_noise,0.3,42,106,0.03430865332484245,1.4387989044189453,0.544,0.5321468007071058
baseline,Adam,feature_noise,0.3,42,107,0.023462213575839996,1.436354398727417,0.548,0.5345443347029091
baseline,Adam,feature_noise,0.3,42,108,0.024566402658820152,1.4346355199813843,0.548,0.5352344595289762
baseline,Adam,feature_noise,0.3,42,109,0.013788334093987942,1.4330147504806519,0.55,0.536950927381393
baseline,Adam,feature_noise,0.3,42,110,0.04061932861804962,1.4311802387237549,0.554,0.5401413350716884
baseline,Adam,feature_noise,0.3,42,111,0.04807434603571892,1.4303951263427734,0.554,0.5404573934477016
baseline,Adam,feature_noise,0.3,42,112,0.03614549711346626,1.429429054260254,0.556,0.5424814302127997
baseline,Adam,feature_noise,0.3,42,113,0.029800085350871086,1.4288160800933838,0.552,0.5386234510263026
baseline,Adam,feature_noise,0.3,42,114,0.018393589183688164,1.4275848865509033,0.548,0.5353573300530471
baseline,Adam,feature_noise,0.3,42,115,0.017852604389190674,1.426375150680542,0.548,0.5344768125455447
baseline,Adam,feature_noise,0.3,42,116,0.022939352318644524,1.4258538484573364,0.548,0.5355014027237291
baseline,Adam,feature_noise,0.3,42,117,0.04344119876623154,1.4254100322723389,0.548,0.5351540192569892
baseline,Adam,feature_noise,0.3,42,118,0.016571369022130966,1.4249314069747925,0.542,0.5276951419339854
baseline,Adam,feature_noise,0.3,42,119,0.04804811254143715,1.4243501424789429,0.538,0.522467644570465
baseline,Adam,feature_noise,0.3,42,120,0.017757676541805267,1.4241596460342407,0.54,0.5236486609026516
baseline,Adam,feature_noise,0.3,42,121,0.02071389928460121,1.423952579498291,0.538,0.5218920690632677
baseline,Adam,feature_noise,0.3,42,122,0.021048441529273987,1.4239336252212524,0.538,0.5223462670550195
baseline,Adam,feature_noise,0.3,42,123,0.017999857664108276,1.4242066144943237,0.538,0.5224502212867695
baseline,Adam,feature_noise,0.3,42,124,0.03924787789583206,1.4247612953186035,0.534,0.5178999558729036
baseline,Adam,feature_noise,0.3,42,125,0.01976592279970646,1.425854206085205,0.534,0.5207554939529614
baseline,Adam,feature_noise,0.3,42,126,0.02775222435593605,1.426937222480774,0.53,0.5166066656537515
baseline,Adam,feature_noise,0.3,42,127,0.01519650686532259,1.4276282787322998,0.53,0.5166066656537515
baseline,Adam,feature_noise,0.3,42,128,0.024808797985315323,1.4288525581359863,0.532,0.5187398394121362
baseline,Adam,feature_noise,0.3,42,129,0.03331713750958443,1.4302313327789307,0.532,0.5187862432481867
baseline,Adam,feature_noise,0.3,42,130,0.02535257488489151,1.431228756904602,0.534,0.5208758684564178
baseline,Adam,feature_noise,0.3,42,131,0.03837454319000244,1.4328724145889282,0.534,0.5205704640541624
baseline,Adam,feature_noise,0.3,42,132,0.03501305729150772,1.4332773685455322,0.538,0.5245951523709885
baseline,Adam,feature_noise,0.3,42,133,0.03595352545380592,1.4335399866104126,0.532,0.5194005629362558
baseline,Adam,feature_noise,0.3,42,134,0.04862548038363457,1.4337855577468872,0.534,0.5222621849894062
baseline,Adam,feature_noise,0.3,42,135,0.028441911563277245,1.4340624809265137,0.534,0.5205403849682484
baseline,Adam,feature_noise,0.3,42,136,0.029031790792942047,1.4350546598434448,0.538,0.5263396154565119
baseline,Adam,feature_noise,0.3,42,137,0.020037798210978508,1.4364384412765503,0.536,0.524395205911858
baseline,Adam,feature_noise,0.3,42,138,0.019421538338065147,1.43760347366333,0.536,0.5242321255546941
baseline,Adam,feature_noise,0.3,42,139,0.030969571322202682,1.4391322135925293,0.534,0.522626996797577
baseline,Adam,feature_noise,0.3,42,140,0.02627151645720005,1.440965175628662,0.532,0.5215821188039728
baseline,Adam,feature_noise,0.3,42,141,0.029707046225667,1.442265510559082,0.532,0.5218346398859122
baseline,Adam,feature_noise,0.3,42,142,0.013717045076191425,1.4433698654174805,0.534,0.5235901723760774
baseline,Adam,feature_noise,0.3,42,143,0.02239500731229782,1.444316029548645,0.536,0.5251530353336519
baseline,Adam,feature_noise,0.3,42,144,0.02319331467151642,1.445956826210022,0.538,0.5267324790780511
baseline,Adam,feature_noise,0.3,42,145,0.02845636196434498,1.4479310512542725,0.536,0.5242227841883959
baseline,Adam,feature_noise,0.3,42,146,0.03487835451960564,1.4487416744232178,0.536,0.5242227841883959
baseline,Adam,feature_noise,0.3,42,147,0.010355672799050808,1.449440598487854,0.536,0.5251155612093118
baseline,Adam,feature_noise,0.3,42,148,0.026754332706332207,1.45062255859375,0.534,0.5239172219594133
baseline,Adam,feature_noise,0.3,42,149,0.03051290102303028,1.4519147872924805,0.534,0.52433450294101
baseline,Adam,feature_noise,0.3,42,150,0.018831508234143257,1.4529578685760498,0.532,0.5235383365827903
baseline,Adam,feature_noise,0.3,42,151,0.02076289989054203,1.4537954330444336,0.532,0.5235383365827903
baseline,Adam,feature_noise,0.3,42,152,0.019520610570907593,1.455318570137024,0.534,0.5249273496321261
baseline,Adam,feature_noise,0.3,42,153,0.022878505289554596,1.4566513299942017,0.532,0.5227538669782065
baseline,Adam,feature_noise,0.3,42,154,0.025691581889986992,1.4582017660140991,0.532,0.5227164930147123
baseline,Adam,feature_noise,0.3,42,155,0.02388267032802105,1.4594905376434326,0.53,0.5213498821823476
baseline,Adam,feature_noise,0.3,42,156,0.01794406585395336,1.4599648714065552,0.53,0.5225148844413833
baseline,Adam,feature_noise,0.3,42,157,0.027599865570664406,1.4591586589813232,0.532,0.5244357174271204
baseline,Adam,feature_noise,0.3,42,158,0.014067747630178928,1.4587289094924927,0.534,0.525810976148251
baseline,Adam,feature_noise,0.3,42,159,0.033572014421224594,1.4593350887298584,0.536,0.5273394932383242
baseline,Adam,feature_noise,0.3,42,160,0.027100244536995888,1.4599941968917847,0.534,0.5259148064525444
baseline,Adam,feature_noise,0.3,42,161,0.02362540364265442,1.461002230644226,0.536,0.526414142988085
baseline,Adam,feature_noise,0.3,42,162,0.017982620745897293,1.4611845016479492,0.536,0.5263729965786829
baseline,Adam,feature_noise,0.3,42,163,0.04579062759876251,1.4612863063812256,0.536,0.5260537957534793
baseline,Adam,feature_noise,0.3,42,164,0.02929699420928955,1.4615195989608765,0.536,0.5266684010861369
baseline,Adam,feature_noise,0.3,42,165,0.02674032934010029,1.4613972902297974,0.536,0.5266684010861369
baseline,Adam,feature_noise,0.3,42,166,0.035491179674863815,1.4615644216537476,0.536,0.5266684010861369
baseline,Adam,feature_noise,0.3,42,167,0.016854891553521156,1.4617271423339844,0.538,0.5284699973265328
baseline,Adam,feature_noise,0.3,42,168,0.02042005956172943,1.4608231782913208,0.54,0.5305510049765477
baseline,Adam,feature_noise,0.3,42,169,0.01872221566736698,1.4609647989273071,0.544,0.533194905205961
baseline,Adam,feature_noise,0.3,42,170,0.02278938516974449,1.4613906145095825,0.544,0.533194905205961
baseline,Adam,feature_noise,0.3,42,171,0.01827160082757473,1.4620134830474854,0.542,0.5317646684032206
baseline,Adam,feature_noise,0.3,42,172,0.04644104465842247,1.4616307020187378,0.542,0.5313563039287558
baseline,Adam,feature_noise,0.3,42,173,0.02091471292078495,1.4606788158416748,0.546,0.5351033577263478
baseline,Adam,feature_noise,0.3,42,174,0.02678452990949154,1.46061372756958,0.546,0.5351033577263478
baseline,Adam,feature_noise,0.3,42,175,0.022049909457564354,1.4603742361068726,0.544,0.5334849539670837
baseline,Adam,feature_noise,0.3,42,176,0.020799800753593445,1.4604841470718384,0.544,0.5339487792854409
baseline,Adam,feature_noise,0.3,42,177,0.0210266076028347,1.4607957601547241,0.544,0.5342729434968564
baseline,Adam,feature_noise,0.3,42,178,0.015314348973333836,1.4616434574127197,0.542,0.532776822616904
baseline,Adam,feature_noise,0.3,42,179,0.01926969364285469,1.4622632265090942,0.54,0.5313705266590018
baseline,Adam,feature_noise,0.3,42,180,0.014428457245230675,1.4627326726913452,0.54,0.5313705266590018
baseline,Adam,feature_noise,0.3,42,181,0.018384799361228943,1.4628379344940186,0.538,0.5297964298050141
baseline,Adam,feature_noise,0.3,42,182,0.03559262305498123,1.4626065492630005,0.534,0.525045577572019
baseline,Adam,feature_noise,0.3,42,183,0.013289212249219418,1.4620994329452515,0.53,0.5211689748236311
baseline,Adam,feature_noise,0.3,42,184,0.016670746728777885,1.4621003866195679,0.528,0.5193992287464273
baseline,Adam,feature_noise,0.3,42,185,0.02199784480035305,1.4628686904907227,0.526,0.5170517283592256
baseline,Adam,feature_noise,0.3,42,186,0.020763257518410683,1.4634647369384766,0.53,0.5208366648404715
baseline,Adam,feature_noise,0.3,42,187,0.02939002215862274,1.463553547859192,0.534,0.5237950414792303
baseline,Adam,feature_noise,0.3,42,188,0.02045171894133091,1.4637727737426758,0.532,0.5215171819448393
baseline,Adam,feature_noise,0.3,42,189,0.026334092020988464,1.4639829397201538,0.532,0.5210283492632605
baseline,Adam,feature_noise,0.3,42,190,0.016559427604079247,1.4642510414123535,0.534,0.5240024570253299
baseline,Adam,feature_noise,0.3,42,191,0.026480242609977722,1.4653505086898804,0.536,0.5259978317471551
baseline,Adam,feature_noise,0.3,42,192,0.01614992320537567,1.4659982919692993,0.534,0.524329569676327
baseline,Adam,feature_noise,0.3,42,193,0.015476865693926811,1.466024398803711,0.536,0.5263796473432099
baseline,Adam,feature_noise,0.3,42,194,0.023596104234457016,1.466839075088501,0.532,0.522405168708614
baseline,Adam,feature_noise,0.3,42,195,0.014018993824720383,1.4676069021224976,0.534,0.5243164072446761
baseline,Adam,feature_noise,0.3,42,196,0.02103411592543125,1.467323899269104,0.534,0.5241396814766958
baseline,Adam,feature_noise,0.3,42,197,0.017967430874705315,1.4669514894485474,0.534,0.5241396814766958
baseline,Adam,feature_noise,0.3,42,198,0.017170565202832222,1.4658297300338745,0.534,0.5239363946592139
baseline,Adam,feature_noise,0.3,42,199,0.017509691417217255,1.4645146131515503,0.536,0.5250633796234493
baseline,Adam,feature_noise,0.3,42,200,0.011419311165809631,1.4633041620254517,0.536,0.5250633796234493
baseline,AdamW,clean,0.0,42,1,1.9456863403320312,1.9456719160079956,0.126,0.12179459286147785
baseline,AdamW,clean,0.0,42,2,1.9409695863723755,1.9393662214279175,0.154,0.17237272391663838
baseline,AdamW,clean,0.0,42,3,1.9324833154678345,1.9304336309432983,0.394,0.2603085929803138
baseline,AdamW,clean,0.0,42,4,1.921690821647644,1.9225006103515625,0.266,0.1652539339460361
baseline,AdamW,clean,0.0,42,5,1.9062660932540894,1.9145437479019165,0.204,0.13202697370597824
baseline,AdamW,clean,0.0,42,6,1.8978818655014038,1.906367301940918,0.184,0.11941314950022981
baseline,AdamW,clean,0.0,42,7,1.8842638731002808,1.8994483947753906,0.176,0.117432476557907
baseline,AdamW,clean,0.0,42,8,1.8689333200454712,1.8931444883346558,0.2,0.16102517686245404
baseline,AdamW,clean,0.0,42,9,1.8548468351364136,1.8869487047195435,0.22,0.19167556897976887
baseline,AdamW,clean,0.0,42,10,1.842531442642212,1.8805361986160278,0.238,0.21374360904071318
baseline,AdamW,clean,0.0,42,11,1.8295761346817017,1.8739123344421387,0.306,0.31605654135952005
baseline,AdamW,clean,0.0,42,12,1.8019366264343262,1.8668196201324463,0.332,0.35996463038155946
baseline,AdamW,clean,0.0,42,13,1.7993592023849487,1.8589004278182983,0.368,0.405117845710202
baseline,AdamW,clean,0.0,42,14,1.774710774421692,1.850122094154358,0.41,0.4488049653911795
baseline,AdamW,clean,0.0,42,15,1.7606390714645386,1.8397549390792847,0.464,0.5122537793926173
baseline,AdamW,clean,0.0,42,16,1.7425670623779297,1.8282486200332642,0.512,0.5598205399080135
baseline,AdamW,clean,0.0,42,17,1.7109087705612183,1.8154608011245728,0.556,0.6030202871635346
baseline,AdamW,clean,0.0,42,18,1.693755030632019,1.8019475936889648,0.588,0.6298627573923412
baseline,AdamW,clean,0.0,42,19,1.673625111579895,1.7876790761947632,0.604,0.6422320930629564
baseline,AdamW,clean,0.0,42,20,1.648435115814209,1.7725881338119507,0.646,0.672257598172462
baseline,AdamW,clean,0.0,42,21,1.6264315843582153,1.7571680545806885,0.658,0.6776268091106797
baseline,AdamW,clean,0.0,42,22,1.6085689067840576,1.7418134212493896,0.68,0.6932638335778959
baseline,AdamW,clean,0.0,42,23,1.597804069519043,1.7260313034057617,0.692,0.6978307548576993
baseline,AdamW,clean,0.0,42,24,1.560131311416626,1.7099870443344116,0.712,0.7130705160766234
baseline,AdamW,clean,0.0,42,25,1.5187273025512695,1.694573998451233,0.72,0.7253728543771519
baseline,AdamW,clean,0.0,42,26,1.5032835006713867,1.6791224479675293,0.726,0.7301421296989502
baseline,AdamW,clean,0.0,42,27,1.4913036823272705,1.6636152267456055,0.728,0.7339112387366507
baseline,AdamW,clean,0.0,42,28,1.461411714553833,1.6474390029907227,0.726,0.7302233450225739
baseline,AdamW,clean,0.0,42,29,1.4299277067184448,1.6315759420394897,0.728,0.7295440870795138
baseline,AdamW,clean,0.0,42,30,1.4049309492111206,1.6148262023925781,0.73,0.7316733316917505
baseline,AdamW,clean,0.0,42,31,1.3654471635818481,1.5983049869537354,0.734,0.7361349204576343
baseline,AdamW,clean,0.0,42,32,1.3385069370269775,1.58162260055542,0.732,0.7338271114034777
baseline,AdamW,clean,0.0,42,33,1.3039309978485107,1.564955472946167,0.728,0.7302825145070172
baseline,AdamW,clean,0.0,42,34,1.27421236038208,1.5480897426605225,0.724,0.7236152037622033
baseline,AdamW,clean,0.0,42,35,1.253076195716858,1.531470537185669,0.726,0.7250789467277219
baseline,AdamW,clean,0.0,42,36,1.233626365661621,1.5149952173233032,0.732,0.731022511092922
baseline,AdamW,clean,0.0,42,37,1.207817554473877,1.4982575178146362,0.738,0.7379973988549837
baseline,AdamW,clean,0.0,42,38,1.162916660308838,1.481029987335205,0.74,0.7402049345336058
baseline,AdamW,clean,0.0,42,39,1.1107454299926758,1.4630180597305298,0.746,0.7475337317138215
baseline,AdamW,clean,0.0,42,40,1.102489948272705,1.4442331790924072,0.752,0.753688394828323
baseline,AdamW,clean,0.0,42,41,1.1117380857467651,1.4242804050445557,0.75,0.7505078156679145
baseline,AdamW,clean,0.0,42,42,1.051600694656372,1.4036839008331299,0.758,0.7564077552727252
baseline,AdamW,clean,0.0,42,43,1.0178744792938232,1.3833650350570679,0.762,0.7575906485770757
baseline,AdamW,clean,0.0,42,44,0.9757799506187439,1.363217830657959,0.764,0.7593334358419669
baseline,AdamW,clean,0.0,42,45,0.9261850714683533,1.3431260585784912,0.764,0.7589390831593883
baseline,AdamW,clean,0.0,42,46,0.9153914451599121,1.3229478597640991,0.764,0.7585651366713008
baseline,AdamW,clean,0.0,42,47,0.9301985502243042,1.3047676086425781,0.764,0.759622504536569
baseline,AdamW,clean,0.0,42,48,0.9202443957328796,1.286103367805481,0.76,0.7538730193803936
baseline,AdamW,clean,0.0,42,49,0.8726959824562073,1.2683861255645752,0.758,0.7529620719598359
baseline,AdamW,clean,0.0,42,50,0.8188858032226562,1.2520482540130615,0.76,0.7545825833462924
baseline,AdamW,clean,0.0,42,51,0.8236769437789917,1.2358490228652954,0.76,0.7547891907073859
baseline,AdamW,clean,0.0,42,52,0.757469117641449,1.2202998399734497,0.76,0.7565592106611103
baseline,AdamW,clean,0.0,42,53,0.7415353059768677,1.2039227485656738,0.76,0.7563975080679742
baseline,AdamW,clean,0.0,42,54,0.7232328653335571,1.1868791580200195,0.762,0.757674217610269
baseline,AdamW,clean,0.0,42,55,0.7600600719451904,1.1697049140930176,0.762,0.7571149980148323
baseline,AdamW,clean,0.0,42,56,0.6986775994300842,1.1528970003128052,0.768,0.7630325256169195
baseline,AdamW,clean,0.0,42,57,0.6556488275527954,1.13576078414917,0.764,0.759857843280157
baseline,AdamW,clean,0.0,42,58,0.6635446548461914,1.1177847385406494,0.766,0.7613732847219673
baseline,AdamW,clean,0.0,42,59,0.6133317947387695,1.1010315418243408,0.766,0.7607509275875618
baseline,AdamW,clean,0.0,42,60,0.5899273753166199,1.0848361253738403,0.766,0.7607509275875618
baseline,AdamW,clean,0.0,42,61,0.6028682589530945,1.0686876773834229,0.768,0.7628089656663691
baseline,AdamW,clean,0.0,42,62,0.5826548337936401,1.0540891885757446,0.768,0.760993441544978
baseline,AdamW,clean,0.0,42,63,0.5777550935745239,1.0405187606811523,0.768,0.7610235994143363
baseline,AdamW,clean,0.0,42,64,0.5487567186355591,1.0278745889663696,0.768,0.7592224741183431
baseline,AdamW,clean,0.0,42,65,0.5326009392738342,1.016271948814392,0.764,0.7526155906193893
baseline,AdamW,clean,0.0,42,66,0.531585156917572,1.0044916868209839,0.766,0.7539032929232372
baseline,AdamW,clean,0.0,42,67,0.49235010147094727,0.9920254349708557,0.768,0.7561314605324025
baseline,AdamW,clean,0.0,42,68,0.5056656002998352,0.9792408347129822,0.772,0.7610402578804788
baseline,AdamW,clean,0.0,42,69,0.5084962844848633,0.9673379063606262,0.774,0.7628343999214183
baseline,AdamW,clean,0.0,42,70,0.45001015067100525,0.9564756155014038,0.78,0.7688213433891676
baseline,AdamW,clean,0.0,42,71,0.41702666878700256,0.9457830190658569,0.78,0.7688213433891676
baseline,AdamW,clean,0.0,42,72,0.4363826513290405,0.9358725547790527,0.778,0.7675192588465052
baseline,AdamW,clean,0.0,42,73,0.40830856561660767,0.9257467985153198,0.78,0.7695362064529856
baseline,AdamW,clean,0.0,42,74,0.39820292592048645,0.9167019724845886,0.778,0.7675120992873395
baseline,AdamW,clean,0.0,42,75,0.3842051327228546,0.9081138968467712,0.78,0.769843771647677
baseline,AdamW,clean,0.0,42,76,0.3810668885707855,0.8995519876480103,0.78,0.7697386006623159
baseline,AdamW,clean,0.0,42,77,0.35518646240234375,0.8903908729553223,0.78,0.7684210662002543
baseline,AdamW,clean,0.0,42,78,0.3402020335197449,0.8804398775100708,0.778,0.7663969701029595
baseline,AdamW,clean,0.0,42,79,0.3455193042755127,0.8718869686126709,0.778,0.7663969701029595
baseline,AdamW,clean,0.0,42,80,0.3347676396369934,0.8650224208831787,0.782,0.7713903658096165
baseline,AdamW,clean,0.0,42,81,0.3444865047931671,0.8575437068939209,0.78,0.7684487139289494
baseline,AdamW,clean,0.0,42,82,0.345010906457901,0.85002201795578,0.78,0.769101947218652
baseline,AdamW,clean,0.0,42,83,0.3080112338066101,0.8426572680473328,0.78,0.769337556547839
baseline,AdamW,clean,0.0,42,84,0.2703295648097992,0.8358591198921204,0.784,0.7734148908686692
baseline,AdamW,clean,0.0,42,85,0.2984888255596161,0.829372763633728,0.78,0.7698293391440402
baseline,AdamW,clean,0.0,42,86,0.2974877953529358,0.8230463266372681,0.78,0.7705608691775047
baseline,AdamW,clean,0.0,42,87,0.2789134383201599,0.8172135949134827,0.784,0.7742334437890948
baseline,AdamW,clean,0.0,42,88,0.25367486476898193,0.8127883076667786,0.782,0.7717698462396942
baseline,AdamW,clean,0.0,42,89,0.2716730833053589,0.8092321753501892,0.784,0.7758301005804212
baseline,AdamW,clean,0.0,42,90,0.2570965588092804,0.8057830333709717,0.782,0.7725834514013176
baseline,AdamW,clean,0.0,42,91,0.258016437292099,0.8014348745346069,0.784,0.7749109149282846
baseline,AdamW,clean,0.0,42,92,0.24866992235183716,0.7967787384986877,0.784,0.7749109149282846
baseline,AdamW,clean,0.0,42,93,0.23381775617599487,0.7926055788993835,0.784,0.7749109149282846
baseline,AdamW,clean,0.0,42,94,0.21161547303199768,0.7898080348968506,0.782,0.7713999813599813
baseline,AdamW,clean,0.0,42,95,0.2528931498527527,0.7881739735603333,0.784,0.7721174251882891
baseline,AdamW,clean,0.0,42,96,0.24338728189468384,0.7862057685852051,0.784,0.7721174251882891
baseline,AdamW,clean,0.0,42,97,0.18745262920856476,0.7836213111877441,0.782,0.7691890635592747
baseline,AdamW,clean,0.0,42,98,0.21201331913471222,0.7803375124931335,0.782,0.7691890635592747
baseline,AdamW,clean,0.0,42,99,0.23599101603031158,0.7773604989051819,0.782,0.7691890635592747
baseline,AdamW,clean,0.0,42,100,0.24772459268569946,0.7753897905349731,0.782,0.7691890635592747
baseline,AdamW,clean,0.0,42,101,0.20189766585826874,0.7712670564651489,0.78,0.7674079779210075
baseline,AdamW,clean,0.0,42,102,0.20121602714061737,0.7659752368927002,0.778,0.7666239001970346
baseline,AdamW,clean,0.0,42,103,0.18312448263168335,0.7604796886444092,0.778,0.767276014824529
baseline,AdamW,clean,0.0,42,104,0.2028445154428482,0.7561481595039368,0.78,0.7705754261626122
baseline,AdamW,clean,0.0,42,105,0.1661892533302307,0.7520982623100281,0.782,0.7722465088754532
baseline,AdamW,clean,0.0,42,106,0.1812429130077362,0.746362566947937,0.784,0.7752349927141704
baseline,AdamW,clean,0.0,42,107,0.17902588844299316,0.7397040128707886,0.79,0.7812252180914492
baseline,AdamW,clean,0.0,42,108,0.1788715124130249,0.7350535988807678,0.79,0.7806531597183984
baseline,AdamW,clean,0.0,42,109,0.17003518342971802,0.7317603826522827,0.79,0.7806531597183984
baseline,AdamW,clean,0.0,42,110,0.1684848666191101,0.7302219867706299,0.788,0.7773924790878196
baseline,AdamW,clean,0.0,42,111,0.15302494168281555,0.729989767074585,0.784,0.7729663599021434
baseline,AdamW,clean,0.0,42,112,0.18733392655849457,0.7297602295875549,0.786,0.7743611200319409
baseline,AdamW,clean,0.0,42,113,0.15768928825855255,0.7298799753189087,0.782,0.7708953080765537
baseline,AdamW,clean,0.0,42,114,0.13432802259922028,0.7306184768676758,0.782,0.770752178439189
baseline,AdamW,clean,0.0,42,115,0.15289880335330963,0.7311686873435974,0.784,0.7715630649505625
baseline,AdamW,clean,0.0,42,116,0.14375220239162445,0.7327167391777039,0.784,0.7715125894471121
baseline,AdamW,clean,0.0,42,117,0.14855383336544037,0.7332069277763367,0.78,0.7681886957418581
baseline,AdamW,clean,0.0,42,118,0.12843702733516693,0.7334918975830078,0.782,0.7688212375193547
baseline,AdamW,clean,0.0,42,119,0.14872349798679352,0.7338140606880188,0.782,0.7688212375193547
baseline,AdamW,clean,0.0,42,120,0.1410077065229416,0.7354273796081543,0.782,0.7688212375193547
baseline,AdamW,clean,0.0,42,121,0.14540642499923706,0.7359400987625122,0.782,0.7688212375193547
baseline,AdamW,clean,0.0,42,122,0.1440439373254776,0.7360383868217468,0.782,0.7688212375193547
baseline,AdamW,clean,0.0,42,123,0.11353004723787308,0.735057532787323,0.78,0.7675177217895509
baseline,AdamW,clean,0.0,42,124,0.15518730878829956,0.7335447072982788,0.78,0.7675177217895509
baseline,AdamW,clean,0.0,42,125,0.1120477020740509,0.7304871082305908,0.778,0.7652007502666357
baseline,AdamW,clean,0.0,42,126,0.13424080610275269,0.7266366481781006,0.778,0.7655581958408068
baseline,AdamW,clean,0.0,42,127,0.10424597561359406,0.7222397923469543,0.78,0.7668617115706106
baseline,AdamW,clean,0.0,42,128,0.1161847934126854,0.7191329598426819,0.782,0.7684664181105888
baseline,AdamW,clean,0.0,42,129,0.12572216987609863,0.7168890833854675,0.784,0.772087375969791
baseline,AdamW,clean,0.0,42,130,0.1294887214899063,0.7145749926567078,0.784,0.772087375969791
baseline,AdamW,clean,0.0,42,131,0.13453666865825653,0.7131252884864807,0.784,0.7724399275000133
baseline,AdamW,clean,0.0,42,132,0.12644220888614655,0.7106971144676208,0.784,0.7730814708593358
baseline,AdamW,clean,0.0,42,133,0.11775510013103485,0.7075744271278381,0.786,0.7754205710131253
baseline,AdamW,clean,0.0,42,134,0.13034510612487793,0.7045098543167114,0.792,0.77812758210195
baseline,AdamW,clean,0.0,42,135,0.11400480568408966,0.7026543021202087,0.788,0.7743107326126333
baseline,AdamW,clean,0.0,42,136,0.11099395155906677,0.701718270778656,0.788,0.7743582369945029
baseline,AdamW,clean,0.0,42,137,0.1250346451997757,0.7014564871788025,0.786,0.7713936100160167
baseline,AdamW,clean,0.0,42,138,0.10492098331451416,0.70099937915802,0.788,0.7749996451547082
baseline,AdamW,clean,0.0,42,139,0.13025563955307007,0.7016094326972961,0.792,0.7781261076203391
baseline,AdamW,clean,0.0,42,140,0.12181117385625839,0.7026835083961487,0.79,0.7757327835779939
baseline,AdamW,clean,0.0,42,141,0.09382764995098114,0.7044385671615601,0.786,0.773102726466005
baseline,AdamW,clean,0.0,42,142,0.08921731263399124,0.7059897780418396,0.792,0.7794402176489795
baseline,AdamW,clean,0.0,42,143,0.08419054001569748,0.7063093185424805,0.788,0.7756926729923567
baseline,AdamW,clean,0.0,42,144,0.09891313314437866,0.7069858908653259,0.79,0.778620342475922
baseline,AdamW,clean,0.0,42,145,0.08882403373718262,0.7069224715232849,0.786,0.7736023957069099
baseline,AdamW,clean,0.0,42,146,0.10253548622131348,0.7067933678627014,0.786,0.7748797308493722
baseline,AdamW,clean,0.0,42,147,0.07281652837991714,0.7062225937843323,0.782,0.7688884934455867
baseline,AdamW,clean,0.0,42,148,0.09799739718437195,0.7052711248397827,0.782,0.7688884934455867
baseline,AdamW,clean,0.0,42,149,0.09337127208709717,0.7039614319801331,0.782,0.7688884934455867
baseline,AdamW,clean,0.0,42,150,0.09457898139953613,0.7023209929466248,0.782,0.7688884934455867
baseline,AdamW,clean,0.0,42,151,0.09561381489038467,0.7006332874298096,0.782,0.7688884934455867
